Latitude,Longitude,Orog
45.457881621625994,21.357187573585577,126.03198
45.449099887928476,21.426357077927946,130.97046
45.44027339622135,21.495503374435998,136.46362
45.43140217090644,21.564626356652496,139.62915
45.42248623649799,21.63372591835116,146.6936
45.41352561762234,21.702801953537687,207.06226
45.40452033901778,21.771854356450405,287.09204
45.39547042553433,21.840883021561183,301.41724
45.386375902133466,21.9098878435762,272.45972
45.37723679388786,21.978868717436654,287.72778
45.36805312598128,22.04782553831967,392.3015
45.3588249237081,22.116758201638987,509.52466
45.349552212473405,22.185666603045803,450.62573
45.34023501779242,22.254550638429436,266.7185
45.330873365290515,22.323410203918257,339.6189
45.321467280702784,22.392245195880264,753.91724
45.312016789874,22.461055510923927,1170.4016
45.3025219187582,22.529841045898962,1481.0603
45.292982693418544,22.59860169789698,1756.9641
45.283399140027065,22.66733736425232,1826.655
45.2737712848643,22.73604794254274,1673.6951
45.2640991543193,22.804733330590068,1564.5681
45.25438277488918,22.873393426461035,1481.4119
45.244622173178854,22.94202812846794,1294.5383
45.23481737590103,23.01063733516932,1177.8313
45.22496840987568,23.079220945370707,1175.5266
45.21507530202995,23.147778858125292,1078.136
45.20513807939791,23.216310972734647,885.09595
45.19515676912025,23.284817188749372,693.1184
45.185131398444064,23.353297405969784,513.7737
45.1750619947226,23.42175152444659,466.9016
45.16494858541502,23.490179444481555,542.5471
45.15479119808612,23.55858106662822,503.4314
45.144589860406064,23.62695629169241,401.67603
45.13434460015023,23.695305020733088,443.0061
45.12405544519888,23.763627155062807,491.97144
45.113722423536814,23.831922596248432,450.30054
45.10334556325337,23.90019124611186,479.1018
45.092924892541916,23.968433006730493,526.9988
45.08246043969975,24.03664778043793,450.448
45.07195223312774,24.104835469824593,372.1145
45.06140030133022,24.172995977738367,352.9348
45.05080467291448,24.2411292072851,291.81567
45.04016537659082,24.30923506182927,248.14136
45.02948244117203,24.377313444994655,302.05298
45.01875589557327,24.445364260664775,381.61108
45.00798576881179,24.51338741298352,454.89136
44.99717209000663,24.581382806355805,505.1311
44.986314888378395,24.649350345448084,469.385
44.97541419324899,24.71728993518883,403.83325
44.96447003404137,24.785201480769302,387.3894
44.9534824402792,24.85308488764386,372.2976
44.94245144158673,24.9209400615307,356.80347
44.93137706768839,24.988766908412288,388.77173
44.920259348408685,25.056565334535975,407.50757
44.9090983136717,25.124335246414432,372.41772
44.897893993501086,25.192076550826243,342.44995
44.886646418019644,25.259789154816417,328.47876
44.87535561744906,25.327472965696927,306.26636
44.86402162210978,25.39512789104711,287.67603
44.85264446242049,25.46275383871435,263.18774
44.84122416889813,25.530350716814354,226.23267
44.82976077215741,25.59791843373182,209.07104
44.81825430291066,25.66545689812088,206.6814
44.80670479196754,25.73296601890553,188.45483
44.79511227023468,25.800445705280083,163.0935
44.78347676871558,25.8678958667098,142.77173
44.77179831851021,25.935316412931172,125.32202
44.76007695081475,26.002707253952423,116.37622
44.748312696921396,26.07006830005406,110.01538
44.73650558821795,26.13739946178913,97.249756
44.72465565618777,26.20470064998392,88.13794
44.71276293240922,26.27197177573811,84.57495
44.70082744855559,26.33921275042539,77.454346
44.68884923639485,26.406423485693836,69.30884
44.67682832778916,26.473603893466247,64.64722
44.664764754694815,26.540753885940774,63.830322
44.65265854916192,26.607873375591026,64.46411
44.64050974333397,26.674962275166706,58.994873
44.628318369447825,26.742020497693886,51.429443
44.616084459833154,26.809047956475467,52.04419
44.60380804691241,26.87604456509152,53.33081
44.59148916320043,26.94301023739962,48.468506
44.57912784130413,27.00994488753537,43.906494
44.56672411392225,27.07684842991256,40.048584
44.554278013845206,27.143720779223685,37.738525
44.54178957395458,27.210561850440286,40.80493
44.52925882722303,27.2773715588132,42.179443
44.51668580671393,27.344149819873024,41.724365
44.50407054558112,27.410896549430333,45.43628
44.49141307706858,27.47761166357614,42.031006
44.47871343451019,27.544295078682126,31.48462
44.46597165132944,27.610946711401,35.35376
44.45318776103917,27.677566478666847,50.503174
44.44036179724126,27.74415429769536,56.85669
44.42749379362635,27.81071008598417,51.298584
44.41458378397354,27.87723376131325,31.854248
44.40163180215024,27.943725241745057,6.1394043
44.38863788211162,28.0101844456249,7.5129395
44.37560205790063,28.07661129158123,42.55005
44.362524363647516,28.143005698525883,71.49536
44.349404833569594,28.20936758565432,71.70239
44.33624350197098,28.275696872446048,62.673584
44.3230404032423,28.341993478664705,67.323975
44.30979557186042,28.408257324358402,82.58325
44.296509042388095,28.474488329859923,82.13159
44.283180849473766,28.540686415787064,50.496338
44.26981102785124,28.606851503042776,10.443115
44.25639961233942,28.672983512815478,-7.2609863
44.24294663784202,28.73908236657914,-4.0300293
44.229452139347195,28.805147986093715,1.1442871
44.215916151927395,28.871180293405217,2.6760254
44.20233871073899,28.937179210845983,4.017334
44.18871985102203,29.00314466103481,2.4089355
44.1750596080999,29.0690765668773,-2.541748
44.16135801737909,29.134974851565886,-2.5368652
44.147615114348866,29.200839438580147,1.4143066
44.13383093458101,29.266670251686975,-0.05834961
44.12000551372955,29.332467214940692,-2.1657715
44.1061388875304,29.39823025268325,1.876709
44.09223109180119,29.463959289544505,3.7907715
44.07828216244081,29.529654250442206,1.6428223
44.06429213542935,29.595315060582323,1.8054199
44.05026104682753,29.66094164545902,0.14428711
44.03618893277672,29.726533930855,-2.7053223
44.02207582949838,29.792091842841472,1.0090332
45.66488266017295,20.050011744717892,75.1853
45.656947938892664,20.119664756071757,73.877686
45.648967974188274,20.189296566478134,69.35083
45.64094278832984,20.25890706496824,75.23999
45.63287240370429,20.328496140788815,77.642334
45.62475684281525,20.398063683403166,74.84155
45.61659612828262,20.467609582491974,75.63501
45.608390282842564,20.53713372795434,70.528564
45.60013932934723,20.606636009908527,67.98218
45.59184329076447,20.676116318692948,77.721436
45.5835021901777,20.745574544867026,77.65698
45.57511605078564,20.8150105792121,71.34155
45.56668489590201,20.884424312732335,78.27026
45.55820874895557,20.95381563665552,78.3811
45.549687633489576,21.023184442433944,70.871826
45.541121573161725,21.092530621745368,80.3938
45.532510591744,21.16185406649373,86.10669
45.52385471312228,21.23115466881012,78.028076
45.51515396129618,21.30043232105362,89.463135
45.50640836037884,21.369686915811997,113.62866
45.49761793459674,21.438918345902778,126.53784
45.488782708289314,21.50812650437385,134.48315
45.479902705908934,21.577311284504447,134.86938
45.47097795202049,21.64647257980596,149.40796
45.46200847130128,21.715610284022574,213.61548
45.452994288540715,21.784724291132335,272.74976
45.44393542864011,21.85381449534779,269.05493
45.43483191661247,21.922880791116796,249.89478
45.425683777582215,21.991923073123388,257.60718
45.41649103678494,22.0609412362885,291.5525
45.407253719567244,22.129935175770754,326.97925
45.397971851386416,22.19890478696726,284.9182
45.38864545781025,22.267849965514415,236.49243
45.379274564516756,22.336770607288543,431.77368
45.36985919729401,22.40566660840682,833.45483
45.36039938203978,22.474537865227916,1151.1091
45.35089514476145,22.543384274352803,1369.7747
45.341346511575615,22.612205732625426,1559.3367
45.331753508707955,22.681002137133504,1597.7278
45.32211616249291,22.749773385209267,1595.0901
45.31243449937353,22.818519374430167,1742.8445
45.30270854590115,22.887240002619535,1745.9436
45.29293832873513,22.955935167847343,1386.8552
45.28312387464273,23.024604768431033,1066.0393
45.27326521049874,23.093248702935995,1069.8503
45.26336236328529,23.161866870176397,1191.6296
45.25341536009154,23.23045916921589,1219.7029
45.24342422811359,23.29902549936827,1064.887
45.233388994654,23.36756576019809,797.50903
45.223309687121706,23.43607985152147,726.6658
45.21318633303177,23.504567673406626,864.3806
45.20301896000505,23.573029126174617,836.8274
45.19280759576793,23.64146411040005,655.53735
45.182552268152186,23.709872526911568,620.63257
45.17225300509463,23.778254276792637,649.5901
45.161909834636916,23.846609261382184,594.4968
45.15152278492525,23.914937382275156,568.58765
45.14109188421011,23.983238541323203,551.5325
45.13061716084606,24.051512640635224,460.81177
45.120098643291485,24.119759582578183,422.9978
45.109536360108216,24.18797926977743,446.46753
45.098930339961484,24.2561716051176,389.10522
45.0882806116194,24.32433649174297,311.13403
45.07758720395299,24.392473833058233,315.44116
45.06685014593566,24.460583532728975,352.55005
45.056069466643095,24.528665494682286,404.34253
45.045245195253,24.596719623107447,460.21606
45.03437736104474,24.66474582245627,453.01685
45.02346599339919,24.73274399744389,419.32837
45.012511121798376,24.800714053049262,417.8015
45.0015127758253,24.86865589451554,398.8767
44.99047098516358,24.936569427350975,374.40454
44.979385779597294,25.004454557329126,410.69604
44.96825718901062,25.072311190489557,454.30103
44.957085243387596,25.14013923313837,442.63696
44.94586997281194,25.207938591848716,406.44507
44.93461140746668,25.27570917346125,363.1682
44.92330957763385,25.343450885084735,316.30444
44.9119645136944,25.41116363409651,289.74878
44.90057624612775,25.47884732814302,270.4348
44.88914480551161,25.54650187514025,242.552
44.877670222521736,25.61412718327432,227.46362
44.866152527931554,25.681723161001855,221.16333
44.85459175261195,25.749289717050573,202.64868
44.84298792753108,25.816826760419644,180.15112
44.831341083753976,25.884334200380266,159.94653
44.819651252442284,25.951811946476113,138.82153
44.8079184648541,26.019259908523708,121.47632
44.79614275234359,26.086677996612963,104.931885
44.78432414636077,26.154066121107604,89.0603
44.77246267845117,26.22142419264557,83.65796
44.7605583802557,26.2887521221395,81.97241
44.748611283510236,26.356049820777145,74.18823
44.73662142004536,26.423317200021785,66.3147
44.72458882178616,26.490554171612672,60.43286
44.71251352075189,26.557760647565345,55.391846
44.70039554905577,26.62493654017223,53.07837
44.688234938904635,26.6920817620028,48.824463
44.67603172259859,26.759196225904162,43.594482
44.663785932531,26.82627984500138,43.55591
44.65149760118785,26.893332532697826,43.131104
44.639166761147834,26.960354202675603,40.613037
44.62679344508177,27.027344768895887,40.801514
44.61437768575248,27.094304145599324,37.49341
44.60191951601452,27.1612322473064,30.54712
44.58941896881379,27.2281289888177,29.043701
44.57687607718742,27.294994285214415,30.096924
44.564290874263335,27.36182805185851,31.563232
44.55166339326,27.428630204393244,34.093506
44.53899366748626,27.495400658743335,29.387451
44.52628173034093,27.562139331115475,27.08081
44.51352761531256,27.62884613799838,44.128662
44.50073135597918,27.695520996163395,60.7854
44.48789298600789,27.76216382266466,56.78589
44.47501253915483,27.828774534839397,44.135498
44.46209004926466,27.895353050308245,25.0896
44.449125550270296,27.961899286975637,0.4230957
44.43611907619282,28.02841316302988,-0.46850586
44.423070661141026,28.094894596943675,28.645264
44.409980339311126,28.161343507474186,54.928467
44.39684814498657,28.22775981366351,68.934326
44.38367411253773,28.294143434838816,86.26636
44.370458276421516,28.360494290612564,103.52222
44.357200671181246,28.426812300882887,103.77368
44.34390133144628,28.493097385833806,78.75415
44.33056029193168,28.55934946593544,37.175537
44.317177587438096,28.625568461944198,5.2995605
44.30375325285122,28.69175429490315,0.03491211
44.29028732314177,28.757906886142166,6.2438965
44.27677983336505,28.824026157278098,3.3894043
44.26323081866067,28.890112030215107,-4.2541504
44.24964031425231,28.956164427144813,-3.9353027
44.2360083554474,29.022183270546464,0.45141602
44.222334977636855,29.088168483187218,0.25170898
44.208620216294726,29.154119988122318,-0.5114746
44.19486410697803,29.22003770869523,1.3845215
44.18106668532635,29.285921568537873,1.2741699
44.16722798706156,29.351771491570787,0.9309082
44.153348047987606,29.417587402003335,2.1218262
44.1394269039902,29.483369224333842,-0.7766113
44.125464591036476,29.549116883349768,-3.1706543
44.111461145174694,29.61483030412782,1.5412598
44.09741660253407,29.680509412034183,3.06958
44.08333099932432,29.746154132724683,-1.869873
44.06920437183553,29.811764392144767,-1.7429199
45.71356821309588,20.06134382617438,77.216064
45.705625607608624,20.13106003497063,73.67407
45.69763771521591,20.200754984017692,69.971924
45.689604558234464,20.270428562063216,75.3064
45.68152615909808,20.34008065807157,73.54956
45.67340254035736,20.40971116122455,68.14331
45.66523372467955,20.47931996092231,73.38989
45.657019734848255,20.548906946784427,76.90112
45.64876059376337,20.618472008650684,75.76489
45.640456324440606,20.68801503658193,77.79712
45.632106950011575,20.757535920861102,74.1355
45.62371249372326,20.82703455199399,69.91821
45.61527297893809,20.896510820710233,73.77075
45.60678842913345,20.96596461796409,71.999756
45.59825886790169,21.0353958349354,72.150635
45.58968431894972,21.104804363030382,85.65991
45.58106480609886,21.174190093882572,87.80005
45.57240035328463,21.24355291935359,80.07544
45.56369098455648,21.312892731534077,88.312256
45.55493672407764,21.382209422744467,98.698
45.54613759612471,21.45150288553583,107.70532
45.53729362508772,21.520773012690825,132.64136
45.52840483546957,21.590019697224363,152.7146
45.519471251886074,21.659242832384535,167.20337
45.51049289906559,21.728442311653396,201.10327
45.50146980184878,21.79761802874782,221.76196
45.49240198518844,21.866769877620186,219.08228
45.4832894741492,21.93589775245931,239.36841
45.474132293907374,22.005001547691222,256.7566
45.46493046975065,22.07408115797992,234.02075
45.45568402707782,22.143136478228143,209.44751
45.446392991398696,22.21216740357812,198.46313
45.43705738833368,22.281173829412495,259.53052
45.427677243613694,22.350155651354925,502.4724
45.4182525830798,22.41911276527094,818.4851
45.40878343268304,22.488045067268672,1038.6912
45.399269818484235,22.556952453699523,1255.4783
45.38971176665355,22.625834821159145,1462.1462
45.38010930347054,22.694692066487875,1469.5984
45.370462455323626,22.763524086771696,1485.0759
45.36077124871006,22.832330779342897,1778.3069
45.35103571023552,22.90111204178075,1952.4456
45.341255866614006,22.969867771912277,1627.9783
45.331431744667455,23.03859786781294,1183.8762
45.32156337132567,23.107302227807395,1052.2742
45.31165077362585,23.175980750470103,1151.4749
45.30169397871251,23.244633334626087,1231.6716
45.291693013837175,23.31325987935162,1131.967
45.281647906358145,23.381860283974902,949.55396
45.27155868374019,23.45043444807669,1005.9802
45.26142537355439,23.51898227149107,1241.4241
45.251248003477805,23.587503654305976,1243.1619
45.24102660129325,23.655998496864015,1048.3821
45.23076119488904,23.724466699763013,979.2258
45.22045181225877,23.79290816385668,973.0613
45.210098481500935,23.861322790255315,891.9885
45.19970123081891,23.929710480326264,822.87915
45.1892600885204,23.998071135694858,742.40063
45.17877508301742,24.06640465824475,608.5818
45.16824624282596,24.13471095011863,550.63696
45.15767359656567,24.20298991371891,543.947
45.14705717295966,24.271241451708306,455.27368
45.13639700083424,24.339465467010285,375.56226
45.12569310911866,24.407661862809903,394.5901
45.114945526844814,24.475830542554263,424.61694
45.10415428314703,24.54397140995306,446.51538
45.093319407261745,24.612084368979254,489.5813
45.08244092852729,24.68016932386962,502.5686
45.07151887638367,24.74822617912531,486.04175
45.0605532803722,24.816254839512368,474.14624
45.04954417013525,24.88425521006235,438.1765
45.03849157541609,24.95222719607287,406.12476
45.027395526058555,25.02017070310808,440.19263
45.01625605200673,25.088085636999267,489.46606
45.00507318330474,25.155971903845426,488.24634
44.993846950096504,25.22382941001368,455.0857
44.9825773826254,25.291658062139874,410.30396
44.971264511234075,25.359457767129072,359.80786
44.95990836636412,25.427228432156085,320.57397
44.94850897855584,25.494969964665955,292.33618
44.937066378447945,25.562682272374445,271.62866
44.92558059677728,25.630365263268516,259.3318
44.91405166437858,25.698018845606924,241.08667
44.902479612184244,25.765642927920567,218.02759
44.89086447122395,25.833237419013017,202.84741
44.8792062726245,25.90080222796101,182.00659
44.867505047609434,25.968337264114865,150.43823
44.85576082749887,26.03584243709895,126.15454
44.84397364370915,26.10331765681221,109.84155
44.832143527752606,26.170762833428512,96.22534
44.820270511237254,26.238177877397078,87.877686
44.80835462586656,26.3055626994431,77.923096
44.79639590343918,26.37291721056792,68.09253
44.78439437584857,26.440241322049616,67.9021
44.77235007508286,26.507534945443382,67.25122
44.76026303322444,26.57479799258195,60.46118
44.748133282449835,26.642030375575985,57.58716
44.73596085502925,26.709232006814403,57.04419
44.723745783326486,26.776402798964966,56.749756
44.71148809979847,26.843542664974507,59.956787
44.69918783699514,26.91065151806933,57.520752
44.68684502755904,26.977729271755635,49.37036
44.67445970422513,27.04477583981989,47.49292
44.662031899820484,27.111791136329202,45.61206
44.64956164726396,27.17877507563162,37.7688
44.63704897956601,27.245727572356543,33.520264
44.6244939298283,27.312648541415086,31.881592
44.61189653124351,27.379537898000308,27.594482
44.59925681709499,27.44639555758775,22.361084
44.586574820756525,27.513221435935606,15.119385
44.573850575692084,27.580015449085067,17.53003
44.56108411545542,27.646777513360746,41.314697
44.548275473689884,27.713507545370902,61.54712
44.535424684128124,27.78020546200773,55.22876
44.52253178059182,27.84687118044775,36.12964
44.50959679699127,27.913504618152103,15.799072
44.49661976732535,27.980105692866715,2.1452637
44.48360072568099,28.04667432262275,15.53833
44.47053970623308,28.11321042573681,48.15796
44.457436743243996,28.179713920811253,73.11499
44.44429187106345,28.246184726734327,96.78784
44.43110512412825,28.312622762680718,125.09155
44.417876536961785,28.379027948111457,128.98169
44.40460614417404,28.445400202774493,98.02075
44.39129398046103,28.511739446704752,59.613525
44.3779400806047,28.578045600224414,31.698486
44.364544479472656,28.64431858394323,12.873291
44.351107212017624,28.710558318758643,3.5681152
44.337628313277484,28.77676472585614,2.1652832
44.324107818374834,28.842937726709323,0.34448242
44.3105457625166,28.909077243080247,-3.2390137
44.29694218099398,28.975183197019646,-1.9816895
44.28329710918196,29.04125551086699,2.541748
44.26961058253913,29.10729410725085,2.5822754
44.25588263660733,29.173298909089,0.2697754
44.242113307011444,29.239269839588644,0.8859863
44.228302629458994,29.30520682224659,1.2585449
44.21445063974001,29.371109780849423,-0.15600586
44.20055737372656,29.436978639473665,-1.154541
44.186622867372606,29.50281332248602,-2.982666
44.17264715671362,29.568613754543406,-3.2565918
44.15863027786639,29.634379860593242,0.701416
44.1445722670286,29.700111565873556,1.9074707
44.130473160478665,29.765808795913046,-1.5617676
44.11633299457538,29.83147147653139,-1.8015137
45.76225553846349,20.07269705594797,81.875244
45.75430503951038,20.142476573654704,75.49927
45.74630921012463,20.212234772594826,73.64526
45.73826807266972,20.281971541231655,79.36401
45.730181649626395,20.35168676824614,77.46948
45.72204996359244,20.421380342537645,73.113525
45.71387303728257,20.491052153224985,76.40991
45.70565089352797,20.560702089647293,75.95288
45.69738355527637,20.630330041364857,71.67114
45.6890710455916,20.699935898160163,71.64526
45.68071338765346,20.76951955003875,71.01831
45.67231060475755,20.839080887229983,73.35132
45.66386272031489,20.908619800188063,80.05884
45.65536975785188,20.978136179592923,80.744385
45.646831741009954,21.047629916351013,82.42798
45.63824869354534,21.117100901596245,86.198
45.629620639329005,21.186549026690756,78.88452
45.620947602346135,21.25597418322593,80.19458
45.612229606696246,21.325376263023088,98.85376
45.60346667659266,21.3947551581345,100.94214
45.594658836362434,21.464110760844022,99.0437
45.58580611044613,21.533442963668136,131.09204
45.57690852339753,21.60275165935664,171.01294
45.56796609988343,21.67203674089359,194.25806
45.558978864683354,21.74129810149799,208.89624
45.549946842689394,21.810535634624728,204.24878
45.54087005890601,21.8797492339653,204.56665
45.5317485384496,21.94893879344869,239.44458
45.5225823065485,22.018104207242118,246.5022
45.5133713885426,22.08724536975177,205.11743
45.50411580988317,22.15636217562377,192.96216
45.49481559613259,22.225454519744773,215.29712
45.48547077296404,22.29452229724282,268.20142
45.47608136616151,22.363565403488167,415.83716
45.46664740161919,22.432583734093924,602.80786
45.457168905341604,22.501577184916897,777.7854
45.447645903443046,22.570545652058343,1063.4675
45.438078422147576,22.639489031864656,1357.7429
45.428466487788604,22.708407220928166,1369.2434
45.41881012680884,22.77730011608793,1296.2717
45.409109365759754,22.84616761443027,1523.6091
45.39936423130167,22.915009613289698,1798.136
45.38957475020323,22.983826010249572,1697.513
45.37974094934134,23.052616703142718,1379.2175
45.36986285570085,23.121381590052295,1163.7546
45.35994049637431,23.1901205693124,1064.3914
45.34997389856163,23.258833539508714,985.2439
45.33996308957003,23.32752039947934,907.0857
45.32990809681361,23.396181048315412,960.47534
45.31980894781319,23.464815385361703,1279.72
45.30966567019603,23.533423310217387,1612.117
45.29947829169554,23.60200472273675,1603.6833
45.2892468401511,23.67055952302971,1426.0867
45.27897134350778,23.739087611462566,1390.9202
45.268651829815994,23.8075888886587,1395.2898
45.258288327231455,23.87606325549902,1327.4304
45.24788086401465,23.944510613122873,1281.3523
45.23742946853081,24.012930862928442,1199.616
45.226934169249525,24.081323906573516,1005.9778
45.21639499474453,24.149689645976053,816.25415
45.20581197369347,24.218027983314812,651.5515
45.19518513487751,24.286338821029943,463.4563
45.18451450718128,24.354622061823648,376.6101
45.1738001195925,24.422877608660656,441.96313
45.163042001201624,24.49110536476897,506.54858
45.15224018120179,24.559305233640373,511.12817
45.14139468888843,24.62747711903097,515.13257
45.130505553658956,24.695620924961844,523.75415
45.119572805012616,24.763736555719618,528.5686
45.10859647255019,24.831823915856916,524.5051
45.09757658597367,24.89988291019307,491.35034
45.0865131750861,24.96791344381458,471.17017
45.07540626979119,25.035915422075618,505.19702
45.06425590009311,25.103888750598713,532.7986
45.053062096096255,25.171833335275153,506.5603
45.041824888004896,25.239749082265575,467.32886
45.03054430612303,25.307635898000456,447.33374
45.01922038085399,25.375493689180672,431.3108
45.00785314270017,25.443322362777963,399.8069
44.99644262226293,25.51112182603549,360.21606
44.98498885024209,25.578891986468278,338.41138
44.9734918574359,25.646632751863763,324.98267
44.96195167474053,25.714344030282206,289.5393
44.95036833314995,25.782025730057285,251.21313
44.938741863755666,25.849677759796492,230.91138
44.927072297746356,25.91730002838159,199.40552
44.915359666407575,25.98489244496912,153.3601
44.90360400112173,26.05245491899089,124.457275
44.891805333367415,26.11998736015434,109.99341
44.87996369471954,26.187489678443058,96.87329
44.86807911684871,26.254961784117228,88.99292
44.85615163152117,26.322403587714007,80.51636
44.84418127059846,26.389815000047975,71.30493
44.83216806603713,26.45719593221159,69.26929
44.82011204988844,26.524546295575647,65.72388
44.80801325429822,26.591866001789498,62.002197
44.795871711506365,26.65915496278177,69.00513
44.78368745384672,26.726413090760417,73.292725
44.77146051374679,26.793640298213404,68.732666
44.75919092372742,26.86083649790899,68.4939
44.74687871640253,26.928001602896018,65.704834
44.734523924478786,26.99513552650447,55.187744
44.72212658075544,27.06223818234571,51.972412
44.709686718123926,27.12930948431287,52.289795
44.697204369567686,27.196349346581286,45.43091
44.68467956816177,27.263357683608803,40.249268
44.67211234707261,27.33033441013609,37.445557
44.65950273955785,27.39727944118701,31.07544
44.64685077896584,27.464192692069048,26.446533
44.63415649873552,27.53107407837345,21.608643
44.62141993239616,27.597923515975765,16.558838
44.60864111356686,27.664740921036014,24.602783
44.59582007595657,27.73152620999909,38.081787
44.58295685336349,27.79827929959501,34.769287
44.57005147967512,27.86500010683929,16.962646
44.55710398886765,27.93168854903317,2.208252
44.544114415005936,27.99834454376392,8.059814
44.531082792243026,28.064968008905197,44.153564
44.51800915482001,28.131558862617283,89.1521
44.50489353706563,28.198117023347322,116.27173
44.49173597339608,28.264642409829634,132.11792
44.478536498314696,28.33113494108602,139.36938
44.4652951464116,28.397594536425913,118.49243
44.452011952363485,28.46402111544677,80.83716
44.43868695093336,28.530414598034156,61.37329
44.42532017697019,28.596774904362206,55.576416
44.41191166540859,28.663101954893648,35.233643
44.39846145126863,28.729395670380114,5.965576
44.384969569655475,28.795655971862487,-6.2546387
44.37143605575913,28.861882780670868,-0.8063965
44.357860944854146,28.928076018425088,4.272705
44.34424427229927,28.994235607034682,3.5026855
44.33058607353734,29.060361468699227,1.3088379
44.316886384094694,29.12645352590843,-1.4787598
44.3031452395812,29.19251170144247,-2.3659668
44.28936267568972,29.258535918372075,0.46850586
44.27553872819602,29.324526100058762,0.9851074
44.26167343295827,29.390482170154996,-1.9621582
44.24776682591694,29.456404052604285,-1.1018066
44.23381894309444,29.52229167164154,3.0187988
44.21982982059475,29.588144951793026,3.6374512
44.205799494603276,29.6539638178767,0.607666
44.19172800138645,29.719748195002182,-1.6472168
44.177615377291474,29.785498008571096,-0.75561523
44.16346165874605,29.851213184277015,1.0744629
45.810944600472816,20.084071492770846,75.57349
45.80298619877592,20.153914431141516,69.988525
45.79498242307327,20.22373599151149,69.911865
45.78693329577521,20.293536062058877,74.52905
45.77883883940959,20.363314531180237,75.741455
45.77069907662151,20.433071287491657,76.966064
45.76251403017323,20.50280621982961,77.08618
45.75428372294376,20.572519217251852,70.33569
45.74600817792877,20.642210169038435,68.22925
45.73768741824029,20.711878964692488,73.73413
45.72932146710658,20.781525493941217,74.58179
45.720910347871836,20.8511496467367,75.8479
45.71245408399597,20.920751313256915,80.91382
45.703952699054426,20.990330383906468,80.59448
45.695406216737915,21.0598867493176,82.07349
45.68681466085217,21.129420300350972,86.08276
45.678178055317815,21.198930928096615,81.29175
45.66949642417002,21.268418523874715,83.42456
45.66076979155836,21.337882979236525,96.903076
45.651998181746485,21.407324185965166,96.434326
45.64318161911206,21.47674203607653,96.12622
45.63432012814632,21.54613642182005,122.51782
45.62541373345404,21.615507235679672,155.47046
45.61646245975314,21.684854370374467,180.34448
45.60746633187454,21.754177718859665,193.33862
45.598425374761874,21.823477174327365,180.63794
45.58933961347134,21.892752630207355,173.99878
45.58020907317133,21.962003980167907,190.12573
45.57103377914237,22.031231118116693,176.44556
45.561813756776715,22.100433938201377,174.64868
45.552549031578145,22.169612334810637,282.2229
45.54323962916183,22.23876620257471,405.51636
45.53388557525396,22.30789543636638,415.32056
45.52448689569162,22.37699993130161,389.45972
45.515043616422396,22.446079582740424,423.32446
45.50555576350431,22.515134286287548,541.90405
45.49602336310547,22.58416393779325,791.43286
45.4864464415038,22.65316843335404,1032.5686
45.476825025086875,22.7221476693135,1013.1448
45.467159140351676,22.791101542262908,875.343
45.45744881390423,22.86002994904203,956.6228
45.44769407245951,22.928932786739836,1157.3137
45.437894942841076,22.997809952695263,1184.9534
45.42805145198092,23.066661344497902,1080.3938
45.418163626919096,23.135486859988646,1002.27026
45.4082314948036,23.20428639726049,927.39136
45.39825508289001,23.27305985465918,799.3513
45.388234418541316,23.341807130783934,715.595
45.37816952922762,23.41052812448808,909.96313
45.36806044252593,23.479222734879784,1424.4138
45.357907186119824,23.547890861322685,1848.698
45.34770978779925,23.61653240343665,1846.2522
45.33746827546035,23.685147261098308,1681.3049
45.327182677105014,23.753735334441842,1664.5076
45.31685302084078,23.822296523859507,1661.7156
45.30647933488053,23.890830730002364,1578.4011
45.29606164754226,23.959337853780966,1546.5251
45.285599987248766,24.027817796365866,1507.0271
45.27509438252734,24.096270459188275,1311.658
45.264544862009714,24.164695743940825,1032.4065
45.25395145443158,24.233093552577998,769.2732
45.243314188632475,24.301463787316834,547.4817
45.23263309355542,24.369806350637532,453.21704
45.22190819824672,24.438121145284043,504.37134
45.21113953185567,24.50640807426467,563.4343
45.20032712363435,24.574667040852603,548.7688
45.18947100293724,24.642897948586636,507.56128
45.1785711992211,24.711100701271533,494.11548
45.16762774204462,24.779275202978795,510.03052
45.156640661068174,24.847421358047143,512.6062
45.145609986053536,24.91553907108309,491.71655
45.13453574686361,24.983628246961445,508.40942
45.12341797346226,25.05168879082595,569.51245
45.1122566959139,25.11972060808972,592.8645
45.1010519443833,25.187723604435888,553.49194
45.089803749135335,25.255697685818063,505.55103
45.078512140534656,25.323642758460835,481.81128
45.067177149045506,25.39155872886039,472.906
45.055798805231355,25.459445503784934,453.46558
45.044377139754666,25.52730299027516,420.49683
45.032912183376645,25.595131095644945,403.22778
45.02140396695699,25.662929727481583,390.9646
45.00985252145352,25.730698793646525,343.969
44.998257877922,25.798438202275634,286.71997
44.986620067515844,25.866147861779837,253.10132
44.97493912148578,25.933827680845553,217.30249
44.96321507117971,26.001477568435092,175.91626
44.95144794804226,26.069097433787135,155.2019
44.93963778361467,26.136687186417277,137.98267
44.92778460953442,26.204246736118364,110.47974
44.91588845753496,26.27177599296101,95.091064
44.90394935944545,26.339274867294023,91.70044
44.891967347190544,26.406743269744737,85.68677
44.879942452790004,26.47418111121962,77.33911
44.86787470835848,26.541588302904557,65.22974
44.855764146105244,26.608964756265266,59.17749
44.84361079833386,26.67631038304779,70.497314
44.83141469744196,26.743625095278787,76.983154
