,Unnamed: 0,Latitude,Longitude,avg_t2m,avg_vsw_0,avg_vsw_1,avg_tciwv,avg_r2,avg_voltso,avg_orog,avg_sot1,avg_sot2,avg_sot3,avg_vwiltm_0
5858,5858,45.40549581,26.66305899,288.7607837,0.168463523,0.20185579,15.71845908,52.87986363,0.361936033,406.55835,290.1170824,282.4657508,289.7824402,0.196495727
5859,5859,45.3932982,26.73109718,288.6332881,0.169202825,0.210768699,16.34803738,53.40487448,0.361936033,359.90942,290.4671343,282.8447639,290.1984609,0.196495727
5860,5860,45.38105734,26.79910371,288.6555862,0.169202825,0.210768699,16.34803738,54.18438837,0.359846175,350.2473,290.4671343,282.8447639,290.1984609,0.192323357
5861,5861,45.36877328,26.86707851,288.5714662,0.177203122,0.229427915,16.92108004,55.31611591,0.356387913,342.31226,290.6463182,283.5964771,290.60849,0.186855525
5862,5862,45.35644603,26.93502148,288.7141257,0.177203122,0.229427915,16.92108004,55.62291929,0.356566906,279.39868,290.6463182,283.5964771,290.60849,0.185671002
5863,5863,45.34407565,27.00293252,289.2341453,0.179060695,0.247573128,17.66322555,55.50415844,0.356566906,165.9231,292.5841429,285.0648414,290.9772644,0.185671002
5864,5864,45.33166216,27.07081156,289.6370044,0.179060695,0.247573128,17.66322555,54.60176044,0.363309801,85.13599,292.5841429,285.0648414,290.9772644,0.194804192
5865,5865,45.31920559,27.1386585,289.754843,0.142392465,0.194079433,18.0796822,54.56269794,0.365076423,66.701416,293.7950668,285.6345223,291.2314199,0.196846291
5866,5866,45.30670598,27.20647325,289.8104257,0.142392465,0.194079433,18.0796822,54.78090541,0.361329198,59.44214,293.7950668,285.6345223,291.2314199,0.191592321
5867,5867,45.29416336,27.27425573,289.7466236,0.140612785,0.193101439,18.20014592,55.25383282,0.364067078,45.314697,294.0979012,285.6085069,291.4753316,0.195016429
5868,5868,45.28157776,27.34200584,289.6898744,0.140612785,0.193101439,18.20014592,55.68899992,0.363836944,38.89868,294.0979012,285.6085069,291.4753316,0.199733108
5869,5869,45.26894922,27.4097235,289.7942581,0.146986359,0.208359382,18.25878167,55.91626771,0.362423539,33.02466,292.8416528,285.3760893,291.7088928,0.196495727
5870,5870,45.25627778,27.47740862,289.8612883,0.146986359,0.208359382,18.25878167,56.13930374,0.35754317,25.672607,292.8416528,285.3760893,291.7088928,0.187665537
5871,5871,45.24356346,27.54506111,289.9610062,0.140468221,0.195508419,18.26596412,56.22404766,0.33643955,22.35669,293.4446114,285.4802,291.9319712,0.17575112
5872,5872,45.2308063,27.61268089,290.058798,0.140468221,0.195508419,18.26596412,56.31340313,0.356566906,17.331299,293.4446114,285.4802,291.9319712,0.185671002
5873,5873,45.21800634,27.68026787,290.0956362,0.13772003,0.191887409,18.26974435,56.58667787,0.365246177,12.259033,293.5305837,285.3464796,292.1445058,0.205457345
5874,5874,45.2051636,27.74782196,290.1258282,0.13772003,0.191887409,18.26974435,56.64440356,0.361245632,10.053955,293.5305837,285.3464796,292.1445058,0.196495727
5875,5875,45.19227813,27.81534308,290.2430971,0.135210234,0.189676943,18.25130517,56.50909546,0.356566906,6.467041,294.0193821,285.4341482,292.2808634,0.185671002
5876,5876,45.17934996,27.88283114,290.2063946,0.135210234,0.189676943,18.25130517,56.8340195,0.356566906,5.915283,294.0193821,285.4341482,292.2808634,0.185671002
5877,5877,45.16637911,27.95028605,290.0327564,0.150269017,0.211854424,18.18989726,57.42098782,0.358993888,8.287842,292.8927307,285.1495251,292.3899129,0.190607145
5878,5878,45.15336564,28.01770773,290.0770543,0.150269017,0.211854424,18.18989726,57.44773478,0.372073054,4.524658,292.8927307,285.1495251,292.3899129,0.210833639
5879,5879,45.14030956,28.0850961,290.2386483,0.141299186,0.194666578,17.91141944,56.9457274,0.388364017,-0.8796387,293.9358639,285.7862676,292.4960734,0.234857306
5880,5880,45.12721092,28.15245107,290.1318503,0.141299186,0.194666578,17.91141944,57.02255032,0.388364017,9.267334,293.9358639,285.7862676,292.4960734,0.234857306
5881,5881,45.11406976,28.21977256,289.6406665,0.137971776,0.17710587,17.37475109,57.68140448,0.380670488,53.139893,292.5795203,284.5538957,292.5994059,0.224064708
5882,5882,45.10088609,28.28706048,289.191068,0.137971776,0.17710587,17.37475109,59.10121785,0.319904327,119.45288,292.5795203,284.5538957,292.5994059,0.166483849
5883,5883,45.08765997,28.35431474,288.8116464,0.14311836,0.183941291,17.04591203,60.71710327,0.299580336,155.9607,291.4091975,283.8442222,292.699824,0.155473992
5884,5884,45.07439143,28.42153528,288.6170663,0.14311836,0.183941291,17.04591203,61.27884372,0.26497519,150.13306,291.4091975,283.8442222,292.699824,0.134531423
5885,5885,45.06108049,28.48872199,288.6569968,0.14441508,0.191332882,17.14474437,61.44735501,0.352855265,140.97095,291.677341,284.0025024,292.8046061,0.181919679
5886,5886,45.04772721,28.5558748,288.9314923,0.14441508,0.191332882,17.14474437,60.46070136,0.353520513,115.10132,291.677341,284.0025024,292.8046061,0.182768524
5887,5887,45.0343316,28.62299363,289.4541974,0.135066736,0.190413204,17.42939658,58.88143704,0.348734915,55.585205,293.8942964,285.1131541,292.9390767,0.178254038
5888,5888,45.02089371,28.69007839,289.6480721,0.135066736,0.190413204,17.42939658,58.64445787,0.3505041,32.710693,293.8942964,285.1131541,292.9390767,0.179170117
5889,5889,45.00741358,28.75712901,289.3675817,0.1381141,0.190084476,17.57468387,59.47437323,0.355340362,63.943604,293.4306268,285.3067339,293.0749969,0.181919679
5890,5890,44.99389123,28.8241454,289.0707338,0.1381141,0.190084476,17.57468387,60.51934931,0.34969753,59.85034,293.4306268,285.3067339,293.0749969,0.17872034
5891,5891,44.98032671,28.89112747,289.4067527,0.135065909,0.184862344,17.69602964,60.74477259,0.352611184,11.017822,293.9659415,286.6833869,293.1123861,0.182676107
5892,5892,44.96672005,28.95807516,289.1958152,0.135065909,0.184862344,17.69602964,62.01815584,0.354496479,-9.304932,293.9659415,286.6833869,293.1123861,0.183729872
5893,5893,44.95307129,29.02498837,289.1774775,0.148206929,0.191870684,17.66780383,62.62226825,0.342573524,-2.3996582,291.6069785,286.1299964,293.445109,0.203392386
5894,5894,44.93938046,29.09186703,288.819269,0.148206929,0.191870684,17.66780383,64.48696009,0.342573524,-3.6643066,291.6069785,286.1299964,293.445109,0.203392386
5895,5895,44.92564759,29.15871105,288.9611418,0.151809718,0.193314357,17.59669328,64.46504158,0.342573524,-4.348877,291.2743276,285.6582667,293.4105886,0.203392386
5896,5896,44.91187273,29.22552037,289.0978334,0.151809718,0.193314357,17.59669328,64.53888056,0.342573524,-1.0588379,291.2743276,285.6582667,293.4105886,0.203392386
5897,5897,44.89805591,29.29229489,289.0995424,0.176260332,0.205741122,17.47429745,65.0692625,0.317603886,-0.45141602,290.8879717,285.1418593,293.4465942,0.188618347
5898,5898,44.88419717,29.35903454,288.9721824,0.176260332,0.205741122,17.47429745,65.88859855,0.330105186,3.0310059,290.8879717,285.1418593,293.4465942,0.195993811
5899,5899,44.87029655,29.42573924,288.7576913,0.173256396,0.206464184,17.27058439,66.89576001,0.304878056,3.2253418,290.4590861,285.3183628,293.4465942,0.17753543
5900,5900,44.85635407,29.49240891,288.497573,0.173256396,0.206464184,17.27058439,68.07197539,0.256784678,-1.3127441,290.4590861,285.3183628,293.4465942,0.141986728
5901,5901,44.84236978,29.55904347,288.1326642,0.161760588,0.204955745,17.02747281,69.6837918,0.265486598,1.1433105,290.1494158,286.1287401,293.4346975,0.148923114
5902,5902,44.82834371,29.62564285,287.290379,0.161760588,0.204955745,17.02747281,77.95836873,0.343719423,2.4206543,290.1494158,286.1287401,293.4346975,0.205416247
5903,5903,44.8142759,29.69220697,286.974678,0.161760588,0.204955745,16.84207296,79.60284572,0.343719423,-3.183838,290.1494158,286.1287401,293.4346975,0.205416247
5904,5904,44.80016639,29.75873574,286.7901349,0.161760588,0.204955745,16.84207296,80.56134182,0.343719423,-1.8571777,290.1494158,286.1287401,293.4346975,0.205416247
5905,5905,44.78601522,29.8252291,286.7248137,0.161760588,0.204955745,16.72471745,80.85132662,0.359808981,2.81958,290.1494158,286.1287401,293.4346975,0.204144299
5906,5906,46.41130584,20.08094909,290.1076262,0.109935191,0.134236854,17.56057098,53.54772393,0.300720453,78.6897,293.7543683,285.2042703,288.7969615,0.17808938
5907,5907,46.40334375,20.15160576,290.2085105,0.109935191,0.134236854,17.56057098,53.63642836,0.306927919,77.048096,293.7543683,285.2042703,288.7969615,0.183030993
5908,5908,46.39533571,20.22224056,290.32719,0.156723871,0.204565927,17.56468724,53.70473348,0.3852368,74.20386,293.8135334,285.39529,288.9106445,0.244281262
5909,5909,46.38728174,20.29285337,290.6493742,0.156723871,0.204565927,17.56468724,53.23050388,0.392788529,73.7771,293.8135334,285.39529,288.9106445,0.252874225
5910,5910,46.37918188,20.36344407,290.6372757,0.164102507,0.228986804,17.51999638,53.54197306,0.401640952,78.74829,293.9195938,285.4235348,288.9293162,0.267778516
5911,5911,46.37103613,20.43401255,290.292739,0.164102507,0.228986804,17.51999638,54.77043443,0.39874059,80.88013,293.9195938,285.4235348,288.9293162,0.263349593
5912,5912,46.36284453,20.5045587,290.1569426,0.164569761,0.235450703,17.4890404,55.41176473,0.360421956,79.67651,293.1443888,285.2024731,288.942159,0.205013067
5913,5913,46.35460711,20.57508239,290.0277651,0.164569761,0.235450703,17.4890404,56.00453817,0.36155653,82.88696,293.1443888,285.2024731,288.942159,0.196158037
5914,5914,46.34632387,20.64558352,289.8652488,0.177792755,0.246365048,17.45321211,56.47209459,0.361936033,86.46802,292.5326852,284.6307288,288.9529317,0.196495727
5915,5915,46.33799485,20.71606196,289.7330873,0.177792755,0.246365048,17.45321211,56.99298218,0.361118555,86.63306,292.5326852,284.6307288,288.9529317,0.194869518
5916,5916,46.32962007,20.78651761,289.7282045,0.182010188,0.253906089,17.46211668,56.93531073,0.357120872,89.650635,291.9261186,284.3084251,288.9616343,0.186804309
5917,5917,46.32119955,20.85695036,289.5143645,0.182010188,0.253906089,17.46211668,57.38355292,0.356566906,95.559326,291.9261186,284.3084251,288.9616343,0.185671002
5918,5918,46.31273331,20.92736008,289.5030255,0.178293148,0.252214179,17.44472757,57.28964016,0.356673479,98.8562,291.9781104,284.4097307,288.9682312,0.185889319
5919,5919,46.30422139,20.99774667,289.6151945,0.178293148,0.252214179,17.44472757,56.91643053,0.361623824,98.35083,291.9781104,284.4097307,288.9682312,0.19587554
5920,5920,46.29566381,21.06811,289.7107078,0.177745738,0.247290186,17.41629176,56.56692966,0.361936033,97.07056,292.661694,284.7359899,288.8383993,0.196495727
5921,5921,46.28706058,21.13844998,289.7298592,0.177745738,0.247290186,17.41629176,56.29734415,0.363271534,100.17993,292.661694,284.7359899,288.8383993,0.203126341
5922,5922,46.27841173,21.20876648,289.7135832,0.176236331,0.25185891,17.39562643,56.27672784,0.361936033,104.67261,293.0393338,285.0961355,288.6367645,0.196495727
5923,5923,46.2697173,21.27905939,289.7299135,0.176236331,0.25185891,17.39562643,56.04425171,0.363734782,105.33667,293.0393338,285.0961355,288.6367645,0.199559629
5924,5924,46.26097729,21.34932861,289.8270815,0.175369086,0.251788282,17.39802058,55.60626343,0.373700678,110.23071,293.3634067,285.3925052,288.4332631,0.213070974
5925,5925,46.25219174,21.41957401,289.8549406,0.175369086,0.251788282,17.39802058,55.29224433,0.354465604,114.1687,293.3634067,285.3925052,288.4332631,0.196636021
5926,5926,46.24336068,21.48979549,289.7724753,0.171661853,0.245953406,17.27398664,55.08304294,0.350197375,101.83276,293.5415192,285.4701496,288.2278798,0.190943465
5927,5927,46.23448412,21.55999294,289.4798864,0.171661853,0.245953406,17.27398664,55.47708591,0.349052668,112.52368,293.5415192,285.4701496,288.2278798,0.181025729
5928,5928,46.22556209,21.63016624,289.3402379,0.167987002,0.212976262,16.92448228,56.79121351,0.371515274,204.00708,291.7765986,284.3469103,288.0205739,0.211537808
5929,5929,46.21659461,21.70031529,288.91367,0.167987002,0.212976262,16.92448228,56.97540405,0.333604455,340.1892,291.7765986,284.3469103,288.0205739,0.186832368
5930,5930,46.20758172,21.77043996,288.5407316,0.158242671,0.187264508,16.66200748,57.86467261,0.338989735,424.61694,290.9103673,283.5205121,287.8044993,0.189348012
5931,5931,46.19852344,21.84054016,288.5312644,0.158242671,0.187264508,16.66200748,57.52412356,0.32362932,420.51147,290.9103673,283.5205121,287.8044993,0.173941836
5932,5932,46.18941979,21.91061577,288.6450611,0.160234194,0.183651608,16.50831964,56.74629153,0.334644735,370.11743,290.7342902,283.2001088,287.5729014,0.183620945
5933,5933,46.1802708,21.98066668,288.5187861,0.160234194,0.183651608,16.50831964,56.52640221,0.344556689,347.01294,290.7342902,283.2001088,287.5729014,0.19238241
5934,5934,46.17107649,22.05069279,288.1660029,0.179048077,0.197034175,16.09656729,57.22665177,0.338408053,394.42065,289.3784248,282.243721,287.3391724,0.186668098
5935,5935,46.16183689,22.12069397,287.8038339,0.179048077,0.197034175,16.09656729,57.29381757,0.31574887,474.3728,289.3784248,282.243721,287.3391724,0.165986151
5936,5936,46.15255202,22.19067013,287.6321487,0.199086281,0.210792954,15.87412105,56.76880672,0.347567737,520.6658,288.6172791,281.538759,287.1033529,0.207342133
5937,5937,46.14322192,22.26062115,287.6147876,0.199086281,0.210792954,15.87412105,56.5535832,0.368208051,521.6443,288.6172791,281.538759,287.1033529,0.230650917
5938,5938,46.13384661,22.33054693,287.6885452,0.199760745,0.207992713,15.78028705,56.81318617,0.369324028,493.0515,288.5970586,281.3823242,286.8653463,0.231903002
5939,5939,46.12442611,22.40044736,287.6565086,0.199760745,0.207992713,15.78028705,56.47377645,0.369324028,453.3806,288.5970586,281.3823242,286.8653463,0.231903002
5940,5940,46.11496045,22.47032232,287.6763653,0.20205315,0.210018778,15.72442348,55.99200561,0.369324028,458.9143,288.6941808,281.18981,286.6251373,0.231903002
5941,5941,46.10544965,22.54017172,287.9722095,0.20205315,0.210018778,15.72442348,54.77010891,0.359265685,534.43726,288.6941808,281.18981,286.6251373,0.220610023
5942,5942,46.09589375,22.60999543,288.3373354,0.190656316,0.197567141,15.71640096,54.53844659,0.362007558,588.3484,289.4388097,281.7716768,286.484848,0.218478471
5943,5943,46.08629277,22.67979336,288.6566713,0.190656316,0.197567141,15.71640096,52.82566447,0.366805553,540.7068,289.4388097,281.7716768,286.484848,0.227035478
5944,5944,46.07664674,22.74956541,288.8152,0.175139821,0.186453503,15.72517951,52.02564277,0.36376375,458.90942,290.4894146,282.3549771,286.3449656,0.223471656
5945,5945,46.06695568,22.81931145,288.8402922,0.175139821,0.186453503,15.72517951,51.50952948,0.357692719,440.7019,290.4894146,282.3549771,286.3449656,0.219186172
5946,5946,46.05721962,22.88903138,288.7180862,0.174307193,0.182238234,15.3513556,52.33494181,0.349754512,485.65405,290.1279772,281.9929411,286.2051239,0.210448548
5947,5947,46.04743859,22.95872511,288.5038935,0.174307193,0.182238234,15.3513556,53.34644349,0.337546945,548.95825,290.1279772,281.9929411,286.2051239,0.196776226
5948,5948,46.03761262,23.02839251,288.0195728,0.18427753,0.193080439,14.90789122,55.23348766,0.346554279,581.7859,288.851209,280.8921856,286.0652873,0.206086457
5949,5949,46.02774173,23.0980335,287.8964445,0.18427753,0.193080439,14.90789122,56.06579018,0.345285594,554.6365,288.851209,280.8921856,286.0652873,0.204320818
5950,5950,46.01782595,23.16764795,288.0301522,0.174466322,0.190125597,14.87038282,55.92652151,0.328211725,542.4934,289.2056351,281.2486394,285.9255066,0.181622192
5951,5951,46.0078653,23.23723576,288.2430157,0.174466322,0.190125597,14.87038282,55.58618959,0.328622282,612.8689,289.2056351,281.2486394,285.9255066,0.181919679
5952,5952,45.99785983,23.30679684,288.342598,0.173959868,0.195575638,15.30859686,55.11505244,0.314788163,630.44507,289.0532795,281.6385227,285.8866933,0.17324093
5953,5953,45.98780954,23.37633107,288.2791757,0.173959868,0.195575638,15.30859686,54.22806242,0.292521715,468.4724,289.0532795,281.6385227,285.8866933,0.172184199
5954,5954,45.97771448,23.44583836,288.9836027,0.159822942,0.204591313,16.19161936,53.29734415,0.387443066,278.47388,291.3878004,282.984058,285.9049683,0.247251689
5955,5955,45.96757467,23.51531858,289.2349591,0.159822942,0.204591313,16.19161936,53.33152384,0.369405866,237.73462,291.3878004,282.984058,285.9049683,0.22212337
5956,5956,45.95739013,23.58477165,289.4533022,0.171169643,0.218736083,16.4716093,52.02813843,0.370437503,288.19897,292.4769669,283.3753679,285.9226532,0.230351806
5957,5957,45.9471609,23.65419746,289.2169198,0.171169643,0.218736083,16.4716093,52.39066013,0.369715929,323.08618,292.4769669,283.3753679,285.9226532,0.232733995
5958,5958,45.936887,23.7235959,289.1658401,0.171480579,0.203332247,16.3356466,52.38339016,0.392725289,328.9563,291.6938587,283.15797,285.9397532,0.254787475
5959,5959,45.92656847,23.79296688,288.955825,0.171480579,0.203332247,16.3356466,53.04832072,0.392680466,325.69165,291.6938587,283.15797,285.9397532,0.255390435
5960,5960,45.91620533,23.86231028,289.0417082,0.191434987,0.221681313,16.15121278,52.65167358,0.392647982,363.57397,290.5883586,282.5721173,285.956248,0.25579232
5961,5961,45.90579761,23.93162601,288.3280852,0.191434987,0.221681313,16.15121278,54.52048863,0.38950336,443.01294,290.5883586,282.5721173,285.956248,0.252660275
5962,5962,45.89534533,24.00091396,288.2140986,0.197123744,0.228241076,16.01714021,54.92451424,0.363085568,463.42896,290.0398492,282.2804574,285.96256,0.214806303
5963,5963,45.88484854,24.07017403,288.0652,0.197123744,0.228241076,16.01714021,54.49444697,0.336067736,428.97388,290.0398492,282.2804574,285.96256,0.191880003
5964,5964,45.87430725,24.13940613,288.1201316,0.191945101,0.218539176,15.90675715,55.24173429,0.338742018,459.1316,289.8819928,282.3331867,285.9446462,0.20400165
5965,5965,45.8637215,24.20861014,288.0759421,0.191945101,0.218539176,15.90675715,55.85816224,0.36070478,522.39233,289.8819928,282.3331867,285.9446462,0.220190465
5966,5966,45.85309131,24.27778596,287.8892559,0.205716291,0.22328063,15.80502662,57.27325567,0.349643111,505.96265,289.4201041,281.9569617,285.9326833,0.199283034
5967,5967,45.84241672,24.3469335,288.0512839,0.205716291,0.22328063,15.80502662,56.91469447,0.333178043,452.75757,289.4201041,281.9569617,285.9326833,0.181919679
5968,5968,45.83169775,24.41605266,288.1468243,0.208635521,0.224754253,15.80481662,56.89581426,0.336775422,445.10425,289.4553892,281.7462396,285.9267782,0.183030993
5969,5969,45.82093443,24.48514333,288.2298592,0.208635521,0.224754253,15.80481662,57.49743101,0.352555096,460.62134,289.4553892,281.7462396,285.9267782,0.20695056
5970,5970,45.8101268,24.55420541,288.1780472,0.221441939,0.236791492,15.73156393,57.92863761,0.362718403,463.90796,288.8492508,281.3624861,285.9269714,0.215681285
5971,5971,45.79927488,24.62323881,287.6834997,0.221441939,0.236791492,15.73156393,59.39613978,0.35580194,458.02515,288.8492508,281.3624861,285.9269714,0.202985197
5972,5972,45.7883787,24.69224342,287.5467809,0.197700824,0.224113006,14.21950913,59.93221834,0.350046515,462.89087,288.2132323,281.4625278,286.0157979,0.193810642
5973,5973,45.77743829,24.76121915,287.5342212,0.208370566,0.238149484,15.60673195,60.40080558,0.348993957,490.34937,288.6992459,281.4360224,285.9333344,0.192597315
5974,5974,45.76645369,24.83016589,287.5238859,0.197181265,0.221920994,13.53074904,60.20174948,0.341904342,497.08032,287.0604112,280.5703608,286.1283264,0.191124633
5975,5975,45.75542492,24.89908355,287.3215476,0.176970486,0.219141231,15.46459484,59.68574471,0.33184433,458.46997,289.8249588,281.8491007,286.0018056,0.189493611
5976,5976,45.74435202,24.96797202,287.1448712,0.209530304,0.224534007,13.14197216,59.59622659,0.330597401,459.54468,286.4461509,279.9035814,286.2686666,0.188764498
5977,5977,45.733235,25.03683122,286.9460865,0.16521181,0.204943932,15.15234685,59.3871337,0.324447215,557.9646,289.9757707,281.8148914,286.0847524,0.181007802
5978,5978,45.72207391,25.10566104,286.3812264,0.202214328,0.20804823,13.17498627,58.96477042,0.329283655,668.08374,286.2185618,279.8329451,286.4136861,0.17847611
5979,5979,45.71086878,25.17446138,286.1695294,0.161309788,0.190219532,14.88873796,59.00670836,0.312152922,703.4094,289.5980377,281.6420983,286.172521,0.162034526
5980,5980,45.69961963,25.24323215,286.2924949,0.182497809,0.184670593,13.59799533,58.84275436,0.333035171,706.6184,286.2247119,279.4939363,286.5634308,0.17400983
5981,5981,45.6883265,25.31197325,286.3919957,0.173181141,0.18450966,14.67918655,57.70364846,0.306832135,743.63794,288.1695896,280.6623416,286.2785899,0.157547072
5982,5982,45.67698942,25.38068458,286.7972149,0.153478615,0.166402528,14.02902692,56.62964678,0.307514906,751.47144,288.0937102,280.611006,286.7179413,0.158232063
5983,5983,45.66560841,25.44936605,286.9304615,0.14837734,0.164855056,14.81309112,57.05238978,0.334668219,657.7102,288.5145993,280.7811907,286.424408,0.18236503
5984,5984,45.65418351,25.51801756,287.1831741,0.160958768,0.172350795,13.72114723,56.65010028,0.330158472,592.40796,287.5043199,280.277749,286.9082184,0.176142991
5985,5985,45.64271475,25.58663901,287.0402434,0.141038293,0.167785646,14.90024669,56.10208596,0.311953545,667.0857,289.9397863,281.526641,286.6451111,0.161693752
5986,5986,45.63120217,25.65523031,286.7616518,0.170986431,0.180462734,13.24870099,56.53237025,0.327121913,713.37085,286.1493708,279.3786765,287.2281392,0.174174845
5987,5987,45.61964579,25.72379136,286.597318,0.137895038,0.163071014,14.66221745,56.73191452,0.333710968,662.3523,290.6467777,281.8777339,286.9624329,0.181919679
5988,5988,45.60804564,25.79232207,285.9704463,0.170812452,0.179339232,12.85572385,57.23213153,0.318577766,748.15454,285.7673433,278.8417876,287.5499878,0.169663072
5989,5989,45.59640176,25.86082234,285.6706958,0.137406206,0.146901669,14.10366571,60.2177,0.324698865,965.5134,288.9861365,280.9199049,287.281662,0.177313372
5990,5990,45.58471417,25.92929209,284.6680374,0.177360563,0.192602761,12.50390933,63.95332283,0.340816379,1030.9758,284.2898153,277.8300807,287.8737793,0.196776226
5991,5991,45.57298292,25.9977312,284.4017071,0.161936752,0.171674159,13.49227458,64.17125914,0.341357529,982.4651,286.5251643,279.3146498,287.6028544,0.197388098
5992,5992,45.56120803,26.0661396,284.125991,0.181227533,0.192191025,12.82027357,65.8316324,0.34689188,1016.66675,284.566463,278.1840727,288.1995341,0.203392386
5993,5993,45.54938953,26.13451718,284.1714283,0.171558931,0.184539407,13.09765932,66.07864836,0.335601807,1025.0696,285.5289408,278.6008335,287.9260152,0.190256163
5994,5994,45.53752745,26.20286385,284.8472638,0.205690534,0.217772436,13.47127324,62.6760877,0.34689188,932.23706,285.9479794,279.3338428,288.5272624,0.203392386
5995,5995,45.52562184,26.27117953,285.1907696,0.175981628,0.190682914,12.72383539,61.4463785,0.34689188,903.94946,284.6875856,278.3036948,288.2511546,0.203392386
5996,5996,45.51367272,26.33946411,285.2333857,0.186191665,0.201090376,14.08207633,62.28757848,0.34689188,941.7639,287.1845076,280.3530045,288.932663,0.203392386
5997,5997,45.50168011,26.40771751,285.8037525,0.178561404,0.192209207,12.7521032,59.92890888,0.34564209,900.7678,284.5914349,278.4868062,288.6945241,0.201758698
5998,5998,45.48964407,26.47593962,286.3331579,0.176811061,0.196742845,14.76945032,57.18015671,0.331588745,800.69653,288.2506078,281.1988229,289.360494,0.184329331
5999,5999,45.47756461,26.54413037,286.8580873,0.163216472,0.169791507,13.52663277,56.06031079,0.352946937,699.15356,286.0778809,279.7943293,289.1348724,0.193374887
6000,6000,45.46544177,26.61228966,287.5864131,0.168463523,0.20185579,15.71845908,55.14000914,0.347971857,577.50854,290.1170824,282.4657508,289.7824402,0.189570814
6001,6001,45.45327559,26.68041739,288.0564923,0.168463523,0.20185579,15.71845908,55.23223994,0.356675982,468.29956,290.1170824,282.4657508,289.7824402,0.202926591
6002,6002,45.44106609,26.74851348,288.0416268,0.169202825,0.210768699,16.34803738,55.67733542,0.370878756,412.8147,290.4671343,282.8447639,290.1984609,0.218854681
6003,6003,45.42881331,26.81657784,288.1425925,0.169202825,0.210768699,16.34803738,55.51197084,0.371684432,389.68335,290.4671343,282.8447639,290.1984609,0.221377149
6004,6004,45.41651728,26.88461037,288.1944046,0.177203122,0.229427915,16.92108004,56.0854844,0.348199785,367.552,290.6463182,283.5964771,290.60849,0.195922017
6005,6005,45.40417804,26.95261098,288.9186342,0.177203122,0.229427915,16.92108004,55.1503173,0.353463352,301.9519,290.6463182,283.5964771,290.60849,0.20185785
6006,6006,45.39179562,27.02057959,289.1794849,0.179060695,0.247573128,17.66322555,55.57474221,0.359081626,182.2937,292.5841429,285.0648414,290.9772644,0.19097589
6007,6007,45.37937004,27.08851611,289.5841887,0.179060695,0.247573128,17.66322555,54.92239846,0.364405215,91.062744,292.5841429,285.0648414,290.9772644,0.20004274
6008,6008,45.36690136,27.15642044,289.6445185,0.142392465,0.194079433,18.0796822,55.00399568,0.361611664,70.00659,293.7950668,285.6345223,291.2314199,0.19390066
6009,6009,45.35438959,27.2242925,289.7686776,0.142392465,0.194079433,18.0796822,55.03595098,0.363258541,60.838135,293.7950668,285.6345223,291.2314199,0.194003075
6010,6010,45.34183478,27.29213219,289.8144404,0.140612785,0.193101439,18.20014592,55.03812101,0.365244269,41.008545,294.0979012,285.6085069,291.4753316,0.196495727
6011,6011,45.32923695,27.35993944,289.8584942,0.140612785,0.193101439,18.20014592,55.34253724,0.365244269,33.119873,294.0979012,285.6085069,291.4753316,0.196495727
6012,6012,45.31659614,27.42771415,289.8552119,0.146986359,0.208359382,18.25878167,55.77585973,0.36439091,28.03247,292.8416528,285.3760893,291.7088928,0.196495727
6013,6013,45.30391239,27.49545623,289.9107946,0.146986359,0.208359382,18.25878167,56.01506329,0.360370517,19.958252,292.8416528,285.3760893,291.7088928,0.193374887
6014,6014,45.29118573,27.5631656,289.9932599,0.140468221,0.195508419,18.26596412,56.09850513,0.32487011,19.595459,293.4446114,285.4802,291.9319712,0.174900398
6015,6015,45.27841619,27.63084217,290.0402162,0.140468221,0.195508419,18.26596412,56.24271086,0.357218266,18.048584,293.4446114,285.4802,291.9319712,0.187003061
6016,6016,45.2656038,27.69848585,290.0792516,0.13772003,0.191887409,18.26974435,56.59731155,0.379594803,9.883057,293.5305837,285.3464796,292.1445058,0.235754281
6017,6017,45.25274861,27.76609655,290.2352032,0.13772003,0.191887409,18.26974435,56.34112671,0.358106494,6.5646973,293.5305837,285.3464796,292.1445058,0.189276606
6018,6018,45.23985064,27.8336742,290.2154549,0.135210234,0.189676943,18.25130517,56.46232896,0.356566906,10.455811,294.0193821,285.4341482,292.2808634,0.185671002
6019,6019,45.22690993,27.9012187,290.2404115,0.135210234,0.189676943,18.25130517,56.44171264,0.356566906,12.60083,294.0193821,285.4341482,292.2808634,0.185671002
6020,6020,45.21392651,27.96872996,290.2861201,0.150269017,0.211854424,18.18989726,56.63783895,0.360684335,6.2980957,292.8927307,285.1495251,292.3899129,0.19331196
6021,6021,45.20090043,28.03620791,290.1309552,0.150269017,0.211854424,18.18989726,57.1222682,0.385065317,-3.6516113,292.8927307,285.1495251,292.3899129,0.229769543
6022,6022,45.1878317,28.10365246,290.2114131,0.141299186,0.194666578,17.91141944,56.89624823,0.388364017,-4.6550293,293.9358639,285.7862676,292.4960734,0.234857306
6023,6023,45.17472038,28.17106352,289.9815954,0.141299186,0.194666578,17.91141944,57.2120577,0.384165764,21.311768,293.9358639,285.7862676,292.4960734,0.227904379
6024,6024,45.16156649,28.238441,289.2403302,0.137971776,0.17710587,17.37475109,58.9566866,0.363693476,97.47632,292.5795203,284.5538957,292.5994059,0.195933506
